target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_text,statistical_type,value,unit,numerator,denominator,ci_lower,ci_upper,p_value,range_lower,range_upper,median,IQR_lower,IQR_upper,mean,SD,HR,RR,OR,event_rate,rate_denominator,timepoint,interpretation
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,,,"technic University of Marche, Via F.
                                                                              Corridoni 11, 60123, Ancona, Italy
P < 0.001) between gestational age at birth and length, but                   Tel: + 39 071 36745; fax: + 39 071 36575; e-mail: ciavattini.a@libero.it",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"technic University of Marche, Via F.
                                                                              Corridoni 11, 60123, Ancona, Italy
P < 0.001) between gestational age at birth and length, but                   Tel: + 39 071 36745; fax: + 39 071 36575; e-mail: ciavattini.a@libero.it",p_value,P < 0.001,,,,,,0.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,,,"tational age at birth and length, but                   Tel: + 39 071 36745; fax: + 39 071 36575; e-mail: ciavattini.a@libero.it
not volume (r = 0.0, P = 0.9) or transverse diameter (r = 0.2,
                                                                              Received 10 April 2015 Accepte",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"tational age at birth and length, but                   Tel: + 39 071 36745; fax: + 39 071 36575; e-mail: ciavattini.a@libero.it
not volume (r = 0.0, P = 0.9) or transverse diameter (r = 0.2,
                                                                              Received 10 April 2015 Accepte",p_value,P = 0.9,,,,,,0.9,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_075__SOTA-P4-41.pdf,,,"nsverse diameter (r = 0.2,
                                                                              Received 10 April 2015 Accepted 29 July 2015
P < 0.0001), emerged. The mode of delivery was not
affected by cone characteristics. Length, but not transverse




Introduction                      ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"nsverse diameter (r = 0.2,
                                                                              Received 10 April 2015 Accepted 29 July 2015
P < 0.0001), emerged. The mode of delivery was not
affected by cone characteristics. Length, but not transverse




Introduction                      ",p_value,P < 0.0001,,,,,,0.0001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,," where these lesions occur. Considering that the affected
women (29 cases and 58 controls). Overall, the mean
gestation age at delivery (38 vs 39 wk, p = .003), prevalence                population is mostly women of reproductive age, these
of preterm birth (20.7% vs 5.2%, p = .025), mean birth     ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," where these lesions occur. Considering that the affected
women (29 cases and 58 controls). Overall, the mean
gestation age at delivery (38 vs 39 wk, p = .003), prevalence                population is mostly women of reproductive age, these
of preterm birth (20.7% vs 5.2%, p = .025), mean birth     ",p_value,p = .003,,,,,,.003,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,,"at delivery (38 vs 39 wk, p = .003), prevalence                population is mostly women of reproductive age, these
of preterm birth (20.7% vs 5.2%, p = .025), mean birth                       treatments should have minimum adverse effects on fu-
weight (3,035 vs 3279 g, p = .018), and low birth we",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"at delivery (38 vs 39 wk, p = .003), prevalence                population is mostly women of reproductive age, these
of preterm birth (20.7% vs 5.2%, p = .025), mean birth                       treatments should have minimum adverse effects on fu-
weight (3,035 vs 3279 g, p = .018), and low birth we",p_value,p = .025,,,,,,.003,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,,"term birth (20.7% vs 5.2%, p = .025), mean birth                       treatments should have minimum adverse effects on fu-
weight (3,035 vs 3279 g, p = .018), and low birth weight                     ture fertility and pregnancy outcomes [1]. Observational
(20.7% vs 1.7%, p = .02) were statistical",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"term birth (20.7% vs 5.2%, p = .025), mean birth                       treatments should have minimum adverse effects on fu-
weight (3,035 vs 3279 g, p = .018), and low birth weight                     ture fertility and pregnancy outcomes [1]. Observational
(20.7% vs 1.7%, p = .02) were statistical",p_value,p = .018,,,,,,.025,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,,"weight (3,035 vs 3279 g, p = .018), and low birth weight                     ture fertility and pregnancy outcomes [1]. Observational
(20.7% vs 1.7%, p = .02) were statistically different among                  studies have shown that these procedures could increase
the cases and controls.          ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"weight (3,035 vs 3279 g, p = .018), and low birth weight                     ture fertility and pregnancy outcomes [1]. Observational
(20.7% vs 1.7%, p = .02) were statistically different among                  studies have shown that these procedures could increase
the cases and controls.          ",p_value,p = .02,,,,,,.018,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,,"elivery was 38 weeks for the study group
The aim of this study was to investigate how cervical                 versus 39 weeks for the control group (p = .003). Preterm
conservative treatment of CIN, either LLETZ or laser                  delivery prevalence was higher in the subpopulation sub-
cone",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"elivery was 38 weeks for the study group
The aim of this study was to investigate how cervical                 versus 39 weeks for the control group (p = .003). Preterm
conservative treatment of CIN, either LLETZ or laser                  delivery prevalence was higher in the subpopulation sub-
cone",p_value,p = .003,,,,,,.003,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_089__SOTA-P4-38.pdf,,,"         with the untreated subpopulation (20.7% [n = 6/29] vs
                                                                      5.2% [n = 3/58], p = .025). Nevertheless, there were no
               MATERIALS AND METHODS                                  preterm deliveries before 32 weeks in the",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"         with the untreated subpopulation (20.7% [n = 6/29] vs
                                                                      5.2% [n = 3/58], p = .025). Nevertheless, there were no
               MATERIALS AND METHODS                                  preterm deliveries before 32 weeks in the",p_value,p = .025,,,,,,.025,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,,,". 3347.3  502 g) and size
                                                        (49.1  2.6 cm vs. 50.0 cm  2.2 cm) than those of the control group. Furthermore, these children were more
                                                        frequently admitted in the neonatal intensive care un",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,". 3347.3  502 g) and size
                                                        (49.1  2.6 cm vs. 50.0 cm  2.2 cm) than those of the control group. Furthermore, these children were more
                                                        frequently admitted in the neonatal intensive care un",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,,," children were more
                                                        frequently admitted in the neonatal intensive care unit (22.6% vs. 10.4%, p = 0.004).
                                                        Conclusions: Conization is an important risk factor for premature birth and women ",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," children were more
                                                        frequently admitted in the neonatal intensive care unit (22.6% vs. 10.4%, p = 0.004).
                                                        Conclusions: Conization is an important risk factor for premature birth and women ",p_value,p = 0.004,,,,,,0.004,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,,,"be
                                                                                          performed with a cold knife, laser or electrosurgical loop.
                                                                                              Severe dysplasia affects mostly women between the age",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"be
                                                                                          performed with a cold knife, laser or electrosurgical loop.
                                                                                              Severe dysplasia affects mostly women between the age",p_value,p.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_096__SOTA-P4-70.pdf,,,"                                   highlighting the interest in studying the relationship between
   E-mail address: philippe.simon@erasme.ulb.ac.be (P. Simon).                            cervical surgery and obstetric outcome. Leiman, in 1980, was the

0301-2115/$ – see front matter ß 2012 Elsevier",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"                                   highlighting the interest in studying the relationship between
   E-mail address: philippe.simon@erasme.ulb.ac.be (P. Simon).                            cervical surgery and obstetric outcome. Leiman, in 1980, was the

0301-2115/$ – see front matter ß 2012 Elsevier",p_value,P.,,,,,,.,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_092__SOTA-P4-17.pdf,,,"ss risk factors for treatment failure.
  Results: Persistence of cervical disease was observed most frequently in HIV-positive women (42 versus 17%) (p <
  0.001) and the cone biopsy margins were more often invaded in HIV-positive-women than in HIV-negative ones. (37
  versus 16%; p < 0.05).
  HIV-p",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"ss risk factors for treatment failure.
  Results: Persistence of cervical disease was observed most frequently in HIV-positive women (42 versus 17%) (p <
  0.001) and the cone biopsy margins were more often invaded in HIV-positive-women than in HIV-negative ones. (37
  versus 16%; p < 0.05).
  HIV-p",p_value,"p <
  0.001",,,,,,0.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_092__SOTA-P4-17.pdf,,," (42 versus 17%) (p <
  0.001) and the cone biopsy margins were more often invaded in HIV-positive-women than in HIV-negative ones. (37
  versus 16%; p < 0.05).
  HIV-positive women, with successful cervical treatment had better HIV disease control: with significantly longer peri‑
  ods of undetecta",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,," (42 versus 17%) (p <
  0.001) and the cone biopsy margins were more often invaded in HIV-positive-women than in HIV-negative ones. (37
  versus 16%; p < 0.05).
  HIV-positive women, with successful cervical treatment had better HIV disease control: with significantly longer peri‑
  ods of undetecta",p_value,p < 0.05,,,,,,0.001,,,,,,,,,,,,,,auto_extracted
O,statistical_parser_v3,PROJECT_019_江苏亚虹,019 江苏亚虹,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_019_江苏亚虹/01_CER_SOURCE_PACKAGE/CER/CER_092__SOTA-P4-17.pdf,,,"ul cervical treatment had better HIV disease control: with significantly longer peri‑
  ods of undetectable HIV viral loads (VL) (19 versus 5 months; p < 0.001) and higher CD4 counts (491 versus 320 cells/
  mm3; p < 0.001). HIV-positive women with detectable VL at the time of dysplasia had 3.5 time",extracted_from_report,medium,calibration_only,yes,semantic_test,HEURISTIC_ONLY,,"ul cervical treatment had better HIV disease control: with significantly longer peri‑
  ods of undetectable HIV viral loads (VL) (19 versus 5 months; p < 0.001) and higher CD4 counts (491 versus 320 cells/
  mm3; p < 0.001). HIV-positive women with detectable VL at the time of dysplasia had 3.5 time",p_value,p < 0.001,,,,,,0.001,,,,,,,,,,,,,,auto_extracted
