target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,source_table_id,row_label,column_label,cell_value,interpreted_fact,endpoint,study_arm,population_label,subgroup_label,numerator,denominator,timepoint,unit,verification_status
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_112__SOTA-P1-42.pdf,,,p = 0.03,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_320,auto_extracted_row,auto_extracted_col,p = 0.03,p_value,complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_108__SOTA-P1-11.pdf,,,P = 0.57,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_324,auto_extracted_row,auto_extracted_col,P = 0.57,p_value,safety/AE; complication,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_108__SOTA-P1-11.pdf,,,P = 0.0004,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_324,auto_extracted_row,auto_extracted_col,P = 0.0004,p_value,safety/AE; complication,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_080__SOTA-P1-18.pdf,,,p = 0.134,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_325,auto_extracted_row,auto_extracted_col,p = 0.134,p_value,safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_080__SOTA-P1-18.pdf,,,p = 0.558,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_325,auto_extracted_row,auto_extracted_col,p = 0.558,p_value,safety/AE; complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P1-51.pdf,,,P < .001,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_326,auto_extracted_row,auto_extracted_col,P < .001,p_value,endpoint_unknown,,N=28; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_115__SOTA-P1-51.pdf,,,P < .001,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_326,auto_extracted_row,auto_extracted_col,P < .001,p_value,endpoint_unknown,,N=28; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_081__SOTA-P1-55.pdf,,,P < 0.001,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_327,auto_extracted_row,auto_extracted_col,P < 0.001,p_value,complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_081__SOTA-P1-55.pdf,,,p.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_327,auto_extracted_row,auto_extracted_col,p.,p_value,complication,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_261__SOTA-P1-47.pdf,,,p = 0.8,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_328,auto_extracted_row,auto_extracted_col,p = 0.8,p_value,efficacy; safety/AE; complication,,patients; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_261__SOTA-P1-47.pdf,,,p = 0.3,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_328,auto_extracted_row,auto_extracted_col,p = 0.3,p_value,efficacy; safety/AE; complication,,patients; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_214__SOTA-P1-51.pdf,,,P < .001,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_329,auto_extracted_row,auto_extracted_col,P < .001,p_value,endpoint_unknown,,N=28; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_015_江苏无右,015 江苏无右,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_015_江苏无右/01_CER_SOURCE_PACKAGE/CER/CER_214__SOTA-P1-51.pdf,,,P < .001,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_015_329,auto_extracted_row,auto_extracted_col,P < .001,p_value,endpoint_unknown,,N=28; RCT; prospective; retrospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/CLINICAL_EVIDENCE/CLINEV_028__28 Medical device clinical trial report_WL-LC-W15-001（domestic company-unimed）V0.4(1) .pdf,,,P10,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_352,auto_extracted_row,auto_extracted_col,P10,p_value,efficacy; safety/AE,,prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_002__Annex 2 Literature search protocol and report - Device under evaluation A1.docx,,,p.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_361,auto_extracted_row,auto_extracted_col,p.,p_value,efficacy; safety/AE; complication,,RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_001__Annex 1 Literature Search Protocol and Report-SOTA A1.docx,,,p.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_362,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/IFU/IFU_033__002_Clinical Trial Protocol.docx,,,RR: 4.2,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_363,auto_extracted_row,auto_extracted_col,RR: 4.2,RR,efficacy; safety/AE; recurrence,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/IFU/IFU_033__002_Clinical Trial Protocol.docx,,,P=0.03,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_363,auto_extracted_row,auto_extracted_col,P=0.03,p_value,efficacy; safety/AE; recurrence,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_004__模板 SOTA正文 A1.docx,,,P1,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_369,auto_extracted_row,auto_extracted_col,P1,p_value,efficacy,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_024_深圳无忧跳动,024 深圳无忧跳动,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_024_深圳无忧跳动/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_004__模板 SOTA正文 A1.docx,,,P1,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_024_369,auto_extracted_row,auto_extracted_col,P1,p_value,efficacy,,patients; RCT; prospective,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_376,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_024__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_376,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_377,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_004__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_377,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_378,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_001__03-15 ISO 27001 Certificate -待翻译.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_378,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_020__03-15 ISO 27001 Certificate -linghao.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_381,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_020__03-15 ISO 27001 Certificate -linghao.pdf,,,P.,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_381,auto_extracted_row,auto_extracted_col,P.,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_026_苏州体素,026 苏州体素,holdout,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_026_苏州体素/01_CER_SOURCE_PACKAGE/CER/CER_014__06d-11 VR-JL-(05)-096(EN) CV of  data protection officer-Shaowen Yang-无需签字.docx,,,P13485,extracted_from_report,medium,holdout_only,no,gold_validation,HEURISTIC_ONLY,,T_026_390,auto_extracted_row,auto_extracted_col,P13485,p_value,endpoint_unknown,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_371__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_402,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_266__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_403,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_298__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_404,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_215__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_405,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_054__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_406,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_161__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_407,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_106__SOTA-C1-02 CPR&AED OUTCOME.pdf,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_408,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_222__SOTA-E1-08 CPR&AED Systematic review.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_409,auto_extracted_row,auto_extracted_col,P.,p_value,survival/mortality; safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_222__SOTA-E1-08 CPR&AED Systematic review.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_409,auto_extracted_row,auto_extracted_col,P.,p_value,survival/mortality; safety/AE,,unknown,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_259__SOTA-P4-64 Lifepak12) in both semi-automatic (AED) and manual (MED).pdf,,,p = 0.004,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_410,auto_extracted_row,auto_extracted_col,p = 0.004,p_value,survival/mortality; safety/AE,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_259__SOTA-P4-64 Lifepak12) in both semi-automatic (AED) and manual (MED).pdf,,,p = 0.001,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_410,auto_extracted_row,auto_extracted_col,p = 0.001,p_value,survival/mortality; safety/AE,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_380__SOTA-P4-55 AED VT sensitivity.pdf,,,(90–247),extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_413,auto_extracted_row,auto_extracted_col,(90–247),ci_range,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_380__SOTA-P4-55 AED VT sensitivity.pdf,,,(146–420),extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_413,auto_extracted_row,auto_extracted_col,(146–420),ci_range,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_280__SOTA-E1-05 AED review.pdf,,,P.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_416,auto_extracted_row,auto_extracted_col,P.,p_value,survival/mortality; efficacy; safety/AE,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_280__SOTA-E1-05 AED review.pdf,,,p.2017.07.006,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_416,auto_extracted_row,auto_extracted_col,p.2017.07.006,p_value,survival/mortality; efficacy; safety/AE,,patients; RCT,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_087__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,p 22,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_417,auto_extracted_row,auto_extracted_col,p 22,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_009__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_418,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_198__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,p 13,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_419,auto_extracted_row,auto_extracted_col,p 13,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_034__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_420,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_005__CETD-6.6.4-Annex2 Literature Search Protocol and Report-SOTA (No. F01057).docx,,,p.,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_421,auto_extracted_row,auto_extracted_col,p.,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_035__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,p 13,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_422,auto_extracted_row,auto_extracted_col,p 13,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
N,table_fulltext_extraction,PROJECT_004_久心科技,004 久心科技,special_evidence,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_004_久心科技/01_CER_SOURCE_PACKAGE/CER/CER_349__CETD-6.6.10-Annex1 Summary of safety and clinical performance (No. F01059).docx,,,p 13,extracted_from_report,medium,open_input,yes,gold_validation,HEURISTIC_ONLY,,T_004_423,auto_extracted_row,auto_extracted_col,p 13,p_value,safety/AE,,patients,,,,,,auto_extracted_unverified
