target_batch,target_capability,project_id,project_name,dataset_role,source_file_path,source_page_or_section,source_table_or_figure,source_quote_or_cell,evidence_level,confidence,locked_status,writer_access_allowed,absorption_type,closure_level_supported,notes,file_type,table_id_or_title,page_or_section,table_title,table_footnote,contains_clinical_data,contains_statistical_values,contains_endpoint_data,contains_AE_data,contains_denominator_context,contains_subgroup_context,contains_followup_context,extraction_priority,expected_parser,manual_verification_needed
N,table_fulltext_extraction,PROJECT_023_心擎,023 心擎,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_023_心擎/01_CER_SOURCE_PACKAGE/CER/CER_060__03 Clinical Statistical Report_ Part 12.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_023_147,full_document,CER_060__03 Clinical Statistical Report_ Part 12.docx,,maybe,no,no,no,yes,no,no,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_023_心擎,023 心擎,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_023_心擎/01_CER_SOURCE_PACKAGE/CER/CER_375__2 CE_M01_RPT0003 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_023_148,full_document,CER_375__2 CE_M01_RPT0003 Clinical Evaluation Report.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_023_心擎,023 心擎,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_023_心擎/01_CER_SOURCE_PACKAGE/CER/CER_093__2 CE_M01_RPT0003 Clinical Evaluation Report.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_023_149,full_document,CER_093__2 CE_M01_RPT0003 Clinical Evaluation Report.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_409__07 CE-01-005-C Summary of Safety and Clinical Performance 0620.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_150,first_5_pages,CER_409__07 CE-01-005-C Summary of Safety and Clinical Performance 0620.pdf,,yes,no,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/SOTA_LITERATURE/SOTA_3079__临床评价-文献检索报告 Ezra 20230424.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_151,first_5_pages,SOTA_3079__临床评价-文献检索报告 Ezra 20230424.pdf,,maybe,no,no,no,no,no,no,medium,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_268__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_152,first_5_pages,CER_268__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_197__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_153,first_5_pages,CER_197__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_239__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_154,first_5_pages,CER_239__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_133__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_155,first_5_pages,CER_133__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_244__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_156,first_5_pages,CER_244__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_154__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_157,first_5_pages,CER_154__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_265__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_158,first_5_pages,CER_265__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_453__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_159,first_5_pages,CER_453__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_367__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_160,first_5_pages,CER_367__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_165__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_161,first_5_pages,CER_165__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_332__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_162,first_5_pages,CER_332__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_362__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_163,first_5_pages,CER_362__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_427__SOTA-E1-07 PH Guidelines ESCERS.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_030_164,first_5_pages,CER_427__SOTA-E1-07 PH Guidelines ESCERS.pdf,,yes,yes,no,yes,no,yes,no,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_165,full_document,CER_131__Pulnovo-CER Sec3 SOTA draft——0625-polished.docx,,yes,yes,yes,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_233__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_166,full_document,CER_233__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_199__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_167,full_document,CER_199__02 Pulnovo-Clinical evaluation report            （15-00010-1002）        Rev.20231128.docx,,yes,yes,yes,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_173__01 Pulnovo-Clinical_evaluation_plan    （15-00010-1001）-ok.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_168,full_document,CER_173__01 Pulnovo-Clinical_evaluation_plan    （15-00010-1001）-ok.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_213__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_169,full_document,CER_213__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_135__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_170,full_document,CER_135__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_179__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_171,full_document,CER_179__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_247__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_172,full_document,CER_247__01 Pulnovo-Clinical_evaluation_plan draft —0721 更新benefit.docx,,yes,no,yes,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/03_COMPANY_RESPONSES/RESPONSE_LETTERS/RESP_024__6158487_Questions clinical evaluation compliance——需回复P23 Questions16中的问题-situ回复.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_173,full_document,RESP_024__6158487_Questions clinical evaluation compliance——需回复P23 Questions16中的问题-situ回复.docx,,yes,yes,no,yes,yes,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/03_COMPANY_RESPONSES/RESPONSE_LETTERS/RESP_705__6158487_Questions clinical evaluation compliance Questions - ac 23-10-31 AP re.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_174,full_document,RESP_705__6158487_Questions clinical evaluation compliance Questions - ac 23-10-31 AP re.docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/06_UNCLASSIFIED/UNK_533__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_175,full_document,UNK_533__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/06_UNCLASSIFIED/UNK_958__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_176,full_document,UNK_958__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/06_UNCLASSIFIED/UNK_757__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_177,full_document,UNK_757__6158487_Questions clinical evaluation compliance Questions     Rev.20231031.docx,,yes,no,no,yes,no,no,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_071__34-00025-2523-B  Introducer Sheath design and development of verification protocol.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_178,full_document,CER_071__34-00025-2523-B  Introducer Sheath design and development of verification protocol.docx,,yes,no,yes,no,no,no,no,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_030_无锡帕母,030 无锡帕母,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_030_无锡帕母/01_CER_SOURCE_PACKAGE/CER/CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0410Amy.docx,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,DOCX,T_030_179,full_document,CER_262__01、EMC Test Protocol for RF Ablation Generator and RF Ablation Catheters_Ver A20230213  主机0,,yes,yes,no,yes,no,yes,yes,high,python-docx,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_180,first_5_pages,CER_483__SOTA-P2-050 Insulin pump therapy safety.pdf,,yes,yes,yes,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_181,first_5_pages,CER_216__SOTA-P2-050 Insulin pump therapy safety.pdf,,yes,yes,yes,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_110__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_182,first_5_pages,CER_110__SOTA-P2-012  insulin pump-associated adverse events.pdf,,yes,yes,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_416__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_183,first_5_pages,CER_416__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,yes,yes,yes,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_377__SOTA-P2-012  insulin pump-associated adverse events.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_184,first_5_pages,CER_377__SOTA-P2-012  insulin pump-associated adverse events.pdf,,yes,yes,no,yes,yes,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_124__SOTA-P2-017 The safety of insulin pump administration.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_185,first_5_pages,CER_124__SOTA-P2-017 The safety of insulin pump administration.pdf,,yes,yes,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_391__SOTA-P2-017 The safety of insulin pump administration.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_186,first_5_pages,CER_391__SOTA-P2-017 The safety of insulin pump administration.pdf,,yes,yes,yes,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_149__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_187,first_5_pages,CER_149__SOTA-P3-41 Insulin pump paediatric type1 meta.pdf,,yes,yes,yes,yes,no,yes,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_188,first_5_pages,CER_376__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,yes,yes,no,no,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_189,first_5_pages,CER_109__SOTA-P2-070 Insulin Research Using an Insulin Pump.pdf,,yes,yes,no,no,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_190,first_5_pages,CER_206__SOTA-P2-182 insulin pump treatment-skin reactions in Type 1 Diabetes.pdf,,yes,yes,no,yes,no,no,yes,high,pdfplumber,yes
N,table_fulltext_extraction,PROJECT_031_上海凯联 新,031 上海凯联 新,calibration,/Users/winstonwei/CER-RAG/Source/项目文件夹_L1_CER_NB_PROJECTS_FOR_DEERFLOW/PROJECT_031_上海凯联 新/01_CER_SOURCE_PACKAGE/CER/CER_209__SOTA-P3-21 Insulin pump study.pdf,,,,extracted_from_report,medium,calibration_only,yes,fixture,HEURISTIC_ONLY,,PDF,T_031_191,first_5_pages,CER_209__SOTA-P3-21 Insulin pump study.pdf,,yes,yes,no,yes,no,no,yes,high,pdfplumber,yes
